Year,Site,Species,Plot_Subplot,Plot,Subplot,Field_ID,Arroyo,Age,Size,Location,Dead_Canopy,Fruit_Count,Tree_Status,Tree_Height,CanopyMajorAxis,CanopyMinorAxis
2023,CM,JUMO,3.3,3,3,4348,n,Y,NA,NA,5,41.5,NA,NA,NA,NA
1997,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
1998,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
1999,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,205,NA,NA,NA,NA
2000,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2001,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2002,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2003,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2004,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,310,NA,NA,NA,NA
2005,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,46,NA,NA,NA,NA
2006,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,1,NA,NA,NA,NA
2007,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2008,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,265,NA,NA,NA,NA
2009,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2011,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,7,NA,NA,NA,NA
2012,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2013,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,4,NA,NA,NA,NA
2016,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,170,NA,NA,NA,NA
2017,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2018,CM,PIED,3.3,3,3,4349,n,Y,NA,NA,NA,22,NA,NA,NA,NA
2019,CM,PIED,3.3,3,3,4349,n,M,NA,NA,NA,0,NA,NA,NA,NA
2020,CM,PIED,3.3,3,3,4349,n,M,NA,NA,NA,64,NA,NA,NA,NA
2021,CM,PIED,3.3,3,3,4349,n,M,NA,NA,NA,0,NA,NA,NA,NA
2022,CM,PIED,3.3,3,3,4349,n,M,NA,NA,NA,0,NA,NA,NA,NA
2023,CM,PIED,3.3,3,3,4349,n,M,NA,NA,NA,0,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,15,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,4,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0.5,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,40,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,30,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,20,0,NA,2.1,2.31,1.92
2021,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,20,0,NA,2.1,2.31,1.92
2022,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,20,0,NA,2.1,2.31,1.92
2023,CM,JUMO,3.4,3,4,4353,n,Y,NA,NA,10,47.5,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,3,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,3,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,100,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,1,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,1,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,1,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,40,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,20,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,7,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,1,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,200,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,12,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,15,62,NA,3.6,3.76,1.86
2021,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,15,13.77777778,NA,3.6,3.76,1.86
2022,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,15,0,NA,3.6,3.76,1.86
2023,CM,JUMO,3.4,3,4,4355,n,Y,NA,NA,5,60.25,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,350,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,180,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,100,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,220,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,160,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,25,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,10,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,12,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,4,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,30,27.66666667,NA,2.3,3.535,3.06
2021,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,30,6,NA,2.3,3.535,3.06
2022,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,30,0,NA,2.3,3.535,3.06
2023,CM,JUMO,3.4,3,4,4358,n,Y,NA,NA,15,122.75,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,450,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,200,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,10,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,250,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,150,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0.1,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,35,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,12,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,160,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,85,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,20,25.66666667,NA,3.2,4.485,3.02
2021,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,20,2.4,NA,3.2,4.485,3.02
2022,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,20,0,NA,3.2,4.485,3.02
2023,CM,JUMO,3.4,3,4,4359,n,O,NA,NA,40,72.25,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,10,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,2,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,70,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,1,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,2,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,20,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,1,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,80,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,15,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,90,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,15,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,320,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,35,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,15,14.33333333,NA,2.8,3.6,2.08
2021,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,15,0.666666667,NA,2.8,3.6,2.08
2022,CM,JUMO,3.4,3,4,4360,n,Y,NA,NA,15,0,NA,2.8,3.6,2.08
2023,CM,JUMO,3.4,3,4,4360,n,M,NA,NA,5,166.75,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,50,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,35,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,10,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,25,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,15,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,0,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,30,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,10,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,25,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,5,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,260,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,20,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,5,21.66666667,NA,2,3.26,2.71
2021,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,5,0,NA,2,3.26,2.71
2022,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,5,0,NA,2,3.26,2.71
2023,CM,JUMO,3.4,3,4,4361,n,Y,NA,Open,0,163.25,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,5,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,3,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,100,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,5,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,5,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,40,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,1,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,100,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,5,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,5,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,0,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,0,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,0,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,35,12,NA,3.4,2.77,2.165
2021,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,35,2,NA,3.4,2.77,2.165
2022,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,35,0,NA,3.4,2.77,2.165
2023,CM,JUMO,3.4,3,4,4362,n,O,NA,NA,15,14.5,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,2,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,1,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,8,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,40,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,15,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,3,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,12,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,3,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,80,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,2,10.54545455,NA,1.9,2.855,1.975
2021,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,2,0.333333333,NA,1.9,2.855,1.975
2022,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,2,0,NA,1.9,2.855,1.975
2023,CM,JUMO,3.4,3,4,4365,n,Y,NA,NA,0,125.5,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,220,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0.2,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2007,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,40,NA,NA,NA,NA
2008,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0.5,NA,NA,NA,NA
2009,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,0,NA,NA,NA,NA
2010,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,10,NA,NA,NA,NA
2011,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,0,NA,NA,NA,NA
2012,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,0,NA,NA,NA,NA
2013,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,0,NA,NA,NA,NA
2014,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,0,NA,NA,NA,NA
2015,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,110,NA,NA,NA,NA
2016,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2017,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,15,NA,NA,NA,NA
2018,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,0,0,NA,NA,NA,NA
2019,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,NA,NA,NA,NA,NA,NA
2020,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,30,5.5,NA,3.2,3.065,2.645
2021,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,30,0,NA,3.2,3.065,2.645
2022,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,30,0,NA,3.2,3.065,2.645
2023,CM,JUMO,3.4,3,4,4367,n,M,NA,NA,10,108.5,NA,NA,NA,NA
1997,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,NA,NA,NA,NA,NA
1998,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,NA,NA,NA,NA,NA
1999,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,200,NA,NA,NA,NA
2000,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,110,NA,NA,NA,NA
2001,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,650,NA,NA,NA,NA
2002,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,0,NA,NA,NA,NA
2003,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,100,NA,NA,NA,NA
2004,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,70,NA,NA,NA,NA
2005,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,0.1,NA,NA,NA,NA
2006,CM,JUMO,3.4,3,4,4371,n,O,NA,NA,30,0,NA,NA,NA,NA
